datetime,cpu
2025-01-01 00:00:00,50.64369797706604
2025-01-01 00:30:00,47.22855523228645
2025-01-01 01:00:00,28.29485774040222
2025-01-01 01:30:00,49.297080636024475
2025-01-01 02:00:00,43.97703930735588
2025-01-01 02:30:00,67.14747905731201
2025-01-01 03:00:00,54.47937935590744
2025-01-01 03:30:00,45.2628219127655
2025-01-01 04:00:00,76.10500693321228
2025-01-01 04:30:00,60.931868851184845
2025-01-01 05:00:00,56.029032468795776
2025-01-01 05:30:00,57.7629554271698
2025-01-01 06:00:00,66.09697222709656
2025-01-01 06:30:00,52.56074070930481
2025-01-01 07:00:00,44.32794287800789
2025-01-01 07:30:00,56.6313761472702
2025-01-01 08:00:00,70.67783415317535
2025-01-01 08:30:00,37.45594576001167
2025-01-01 09:00:00,35.57665020227432
2025-01-01 09:30:00,32.383390218019485
2025-01-01 10:00:00,21.77980586886406
2025-01-01 10:30:00,42.64773890376091
2025-01-01 11:00:00,53.492106199264526
2025-01-01 11:30:00,74.41945791244507
2025-01-01 12:00:00,42.652364522218704
2025-01-01 12:30:00,34.20899212360382
2025-01-01 13:00:00,41.8359149992466
2025-01-01 13:30:00,40.17471253871918
2025-01-01 14:00:00,70.36425471305847
2025-01-01 14:30:00,55.42731702327728
2025-01-01 15:00:00,59.34787571430206
2025-01-01 15:30:00,43.23766991496086
2025-01-01 16:00:00,68.74667644500732
2025-01-01 16:30:00,41.278183460235596
2025-01-01 17:00:00,53.32578659057617
2025-01-01 17:30:00,45.91570541262627
2025-01-01 18:00:00,44.97614249587059
2025-01-01 18:30:00,50.27139902114868
2025-01-01 19:00:00,58.32699716091156
2025-01-01 19:30:00,45.41492521762848
2025-01-01 20:00:00,81.78130447864532
2025-01-01 20:30:00,66.30417764186859
2025-01-01 21:00:00,51.89359784126282
2025-01-01 21:30:00,61.704843640327454
2025-01-01 22:00:00,64.51062321662903
2025-01-01 22:30:00,33.4164534509182
2025-01-01 23:00:00,58.83548080921173
2025-01-01 23:30:00,50.57794630527496
2025-01-02 00:00:00,43.77788946032524
2025-01-02 00:30:00,66.01558566093445
2025-01-02 01:00:00,51.95125341415405
2025-01-02 01:30:00,45.74472218751907
2025-01-02 02:00:00,32.738410234451294
2025-01-02 02:30:00,64.90585267543793
2025-01-02 03:00:00,52.032042145729065
2025-01-02 03:30:00,40.80013871192932
2025-01-02 04:00:00,44.20980468392372
2025-01-02 04:30:00,21.084339320659637
2025-01-02 05:00:00,52.91185200214386
2025-01-02 05:30:00,44.04540777206421
2025-01-02 06:00:00,54.27773177623749
2025-01-02 06:30:00,54.14454638957977
2025-01-02 07:00:00,64.65009093284607
2025-01-02 07:30:00,54.78928565979004
2025-01-02 08:00:00,74.6078872680664
2025-01-02 08:30:00,43.96486982703209
2025-01-02 09:00:00,45.09258344769478
2025-01-02 09:30:00,50.415446758270264
2025-01-02 10:00:00,47.92235493659973
2025-01-02 10:30:00,49.38102066516876
2025-01-02 11:00:00,78.8451361656189
2025-01-02 11:30:00,70.7457035779953
2025-01-02 12:00:00,59.955376982688904
2025-01-02 12:30:00,40.12341529130936
2025-01-02 13:00:00,76.83311879634857
2025-01-02 13:30:00,48.071762919425964
2025-01-02 14:00:00,47.573726177215576
2025-01-02 14:30:00,39.81855511665344
2025-01-02 15:00:00,55.01517593860626
2025-01-02 15:30:00,48.335853815078735
2025-01-02 16:00:00,54.207653403282166
2025-01-02 16:30:00,48.34612846374512
2025-01-02 17:00:00,54.78277027606964
2025-01-02 17:30:00,90.62399744987488
2025-01-02 18:00:00,42.950172275304794
2025-01-02 18:30:00,55.57093918323517
2025-01-02 19:00:00,51.244136691093445
2025-01-02 19:30:00,31.61112979054451
2025-01-02 20:00:00,47.26995274424553
2025-01-02 20:30:00,19.88979235291481
2025-01-02 21:00:00,34.677149802446365
2025-01-02 21:30:00,36.939257085323334
2025-01-02 22:00:00,66.30490720272064
2025-01-02 22:30:00,68.9644706249237
2025-01-02 23:00:00,48.42279314994812
2025-01-02 23:30:00,60.21817088127136
2025-01-03 00:00:00,38.391093313694
2025-01-03 00:30:00,72.64746606349945
2025-01-03 01:00:00,48.30917418003082
2025-01-03 01:30:00,54.181044697761536
2025-01-03 02:00:00,34.82610434293747
2025-01-03 02:30:00,52.97741115093231
2025-01-03 03:00:00,55.7717102766037
2025-01-03 03:30:00,51.28885269165039
2025-01-03 04:00:00,43.09184893965721
2025-01-03 04:30:00,56.48609220981598
2025-01-03 05:00:00,78.64980638027191
2025-01-03 05:30:00,53.05459260940552
2025-01-03 06:00:00,62.69846498966217
2025-01-03 06:30:00,72.2684794664383
2025-01-03 07:00:00,41.13647639751434
2025-01-03 07:30:00,59.009526669979095
2025-01-03 08:00:00,66.50284111499786
2025-01-03 08:30:00,54.60519313812256
2025-01-03 09:00:00,48.129286766052246
2025-01-03 09:30:00,55.17476737499237
2025-01-03 10:00:00,58.54828715324402
2025-01-03 10:30:00,62.423496544361115
2025-01-03 11:00:00,62.586254477500916
2025-01-03 11:30:00,46.63365662097931
2025-01-03 12:00:00,41.56657785177231
2025-01-03 12:30:00,53.23948562145233
2025-01-03 13:00:00,58.72051924467087
2025-01-03 13:30:00,38.619334399700165
2025-01-03 14:00:00,78.03794801235199
2025-01-03 14:30:00,42.41030231118202
2025-01-03 15:00:00,46.16515949368477
2025-01-03 15:30:00,47.87519693374634
2025-01-03 16:00:00,46.198873817920685
2025-01-03 16:30:00,58.012480437755585
2025-01-03 17:00:00,41.647987216711044
2025-01-03 17:30:00,42.600613832473755
2025-01-03 18:00:00,42.64767050743103
2025-01-03 18:30:00,55.26233494281769
2025-01-03 19:00:00,45.49248918890953
2025-01-03 19:30:00,38.20453345775604
2025-01-03 20:00:00,37.878678143024445
2025-01-03 20:30:00,38.40538814663887
2025-01-03 21:00:00,41.26896262168884
2025-01-03 21:30:00,66.59219205379486
2025-01-03 22:00:00,48.129859268665314
